nohup: ignoring input
22300 1.2783697843551636 1.275431736707687 13833.317613601685
22400 1.2705809354782105 1.2736816313266754 13891.719321727753
22500 1.265104627609253 1.2728365242481232 13949.377232074738
22600 1.2742944955825806 1.2723981802463533 14005.294619560242
22700 1.2615981101989746 1.271110429048538 14059.941978216171
22800 1.2814876317977906 1.270860677242279 14115.769262075424
22900 1.2662734508514404 1.2711774957180026 14172.636074066162
23000 1.2737543344497682 1.2694607975482937 14232.614682674408
23100 1.2643213033676148 1.2680589668750761 14289.37646651268
23200 1.2752809047698974 1.268203817605973 14347.689577102661
23300 1.259909415245056 1.2673492381572722 14404.349967956543
23400 1.2624558448791503 1.2664561359882354 14459.2404794693
23500 1.2602973461151123 1.2653168704509736 14515.270058631897
23600 1.2654595851898194 1.2651482930183415 14576.48066163063
23700 1.2629509210586547 1.2639325425624852 14634.770275354385
23800 1.25873601436615 1.263195784330368 14692.482082605362
23900 1.2617841720581056 1.2611316425800323 14751.316840171814
24000 1.256422233581543 1.2614553575515748 14810.562223911285
24100 1.2613627433776855 1.2610748858451843 14865.429095745087
24200 1.2571678400039672 1.2604255430698397 14920.467454195023
24300 1.2635493755340577 1.2599577069282533 14976.117995500565
24400 1.2554858446121215 1.257136136293411 15031.36441040039
24500 1.2593225717544556 1.259847507238388 15090.41422533989
24600 1.2578830957412719 1.2579740521907805 15146.045983552933
24700 1.2558305740356446 1.2564850747585292 15203.342621326447
24800 1.2607058763504029 1.2554663989543917 15262.539594650269
24900 1.246890616416931 1.2564477388858795 15319.955903053284
25000 1.2549270629882812 1.253859233379364 15376.237651824951
25100 1.2532844543457031 1.2538025944232947 15430.986062288284
25200 1.2498579263687133 1.2534932231903075 15487.231175661087
25300 1.2603603601455688 1.252151025295258 15544.768281936646
25400 1.253972601890564 1.2517009479999546 15602.210695028305
25500 1.2481228590011597 1.2505345785617827 15660.59015750885
25600 1.2517905473709106 1.2502603354454045 15717.760518074036
25700 1.2458440780639648 1.2493920269012453 15777.520411252975
25800 1.2469234704971313 1.2485424666404725 15832.529364824295
25900 1.2476500272750854 1.249566189050674 15886.375668764114
26000 1.2473751544952392 1.246662749528885 15940.000048160553
26100 1.242985463142395 1.246202215433121 15993.395116090775
26200 1.2462909936904907 1.24569374871254 16046.656908035278
26300 1.2418657541275024 1.2457331676483152 16099.879556179047
26400 1.245555830001831 1.2447519817352297 16154.645548820496
26500 1.2420943260192872 1.2443870301246645 16209.542757987976
26600 1.2516009330749511 1.2439315686225896 16264.415056943893
26700 1.2399560928344726 1.2428615167140962 16324.56537437439
26800 1.239384651184082 1.242923314809799 16384.56809902191
26900 1.2452190399169922 1.2408658092021945 16441.705993652344
27000 1.2446900844573974 1.2411002767086032 16497.1992123127
27100 1.2423169612884521 1.2403228757381435 16551.527418613434
27200 1.2452673196792603 1.2390592007637022 16608.753125429153
27300 1.2462175130844115 1.2386391398906706 16669.21437907219
27400 1.2433539867401122 1.2391591777801514 16729.424023389816
27500 1.2382997512817382 1.2375460567474368 16790.79038476944
27600 1.23840434551239 1.236476745605469 16847.60231590271
27700 1.236695122718811 1.2366384148597713 16907.16020846367
27800 1.2321325063705444 1.2357851309776309 16972.56180167198
27900 1.238206386566162 1.2347018105983731 17051.923809289932
28000 1.2312664270401001 1.2345842721462248 17119.131976127625
28100 1.2373673915863037 1.2337754340171816 17181.22764658928
28200 1.23534255027771 1.2338895394802096 17243.52613377571
28300 1.228716492652893 1.2322383177280423 17304.16224527359
28400 1.2299731016159057 1.2321323111057283 17368.053470134735
28500 1.2297184228897096 1.2315662524700164 17438.55419754982
28600 1.2287681818008422 1.230176482915879 17510.50035262108
28700 1.230643343925476 1.2300266921520233 17579.52694129944
28800 1.233844232559204 1.2301519269943237 17646.208574295044
28900 1.2311916828155518 1.2291328437328342 17705.313425064087
29000 1.223919439315796 1.22735493016243 17766.808169841766
29100 1.2403618097305298 1.2282642757892608 17828.872631549835
29200 1.2243890523910523 1.226504983186722 17887.861862182617
29300 1.2289954900741578 1.2274643094539641 17964.11665582657
29400 1.2194781303405762 1.2262550735473636 18038.45539855957
29500 1.224734377861023 1.226025403499603 18113.104233026505
29600 1.2278342962265014 1.2237385065555575 18178.659937381744
29700 1.2307517766952514 1.2250242295265206 18243.89534664154
29800 1.222933292388916 1.2239744536876673 18302.514112234116
29900 1.2178890466690064 1.2231016948223112 18363.719333410263
30000 1.2244305849075316 1.2232022418975834 18433.71124815941
30100 1.2199295997619628 1.2221231198310856 18495.506393432617
30200 1.219238781929016 1.2215782794952392 18553.47667336464
30300 1.2211973428726197 1.2212943668365481 18616.76782155037
30400 1.216031551361084 1.219133523225784 18677.88645219803
30500 1.2186046361923217 1.2204744243621821 18736.488430023193
30600 1.2210416316986084 1.2191887128353116 18798.373674869537
30700 1.2211852312088012 1.2197942368984218 18859.484441757202
30800 1.2236862421035766 1.2184152758121491 18919.76498222351
30900 1.212263560295105 1.2168103570938116 18978.01538825035
31000 1.2194812774658204 1.2172921853065493 19041.11211180687
31100 1.2150970935821532 1.216515766143799 19099.473111629486
31200 1.2090257167816163 1.2158944549560546 19160.592304468155
31300 1.2199592113494873 1.2160330767631529 19220.36818909645
31400 1.2089243412017823 1.214831012964249 19281.796335458755
31500 1.2126763343811036 1.21421400308609 19342.519127368927
31600 1.214079451560974 1.2131479008197785 19400.686556339264
31700 1.2164908647537231 1.2137764115333558 19460.59073972702
31800 1.2139318943023683 1.213391795873642 19521.639945745468
31900 1.2124250411987305 1.2122130632400507 19593.92235684395
32000 1.2049631595611572 1.2115728890895845 19673.81290078163
32100 1.2155737400054931 1.21059867978096 19735.24995279312
32200 1.2135628461837769 1.2109159817695618 19796.26425600052
32300 1.206423568725586 1.2096967015266424 19857.581644296646
32400 1.2067190170288087 1.2102286820411678 19918.93650817871
32500 1.215998148918152 1.2096511366367337 19978.377021312714
32600 1.2115618228912353 1.208830477952957 20039.667513132095
32700 1.205686664581299 1.2081976339817042 20102.759532928467
32800 1.2029875993728638 1.207883260726929 20166.271229743958
32900 1.204222846031189 1.2074835820198064 20228.04017162323
33000 1.2107818603515625 1.2059864518642422 20290.071951150894
33100 1.207393765449524 1.2061421232223513 20351.836383342743
33200 1.2015638113021851 1.2064092984199524 20416.29583954811
33300 1.2085930347442626 1.2060917706489562 20479.02046585083
33400 1.2031036138534545 1.2053630280494692 20542.454127550125
33500 1.20655357837677 1.2040025553703309 20600.145940065384
33600 1.203214693069458 1.2046207180023192 20662.64918112755
33700 1.2033204793930055 1.2034384434223178 20725.46936583519
33800 1.1946361541748047 1.201954718589783 20788.514610767365
33900 1.1955990314483642 1.2011731562614438 20851.06809449196
34000 1.2020174741744996 1.2017458741664884 20915.724311113358
34100 1.1987154006958007 1.2020699431896213 20979.36219215393
34200 1.1951564311981202 1.2010020253658296 21039.923058509827
34300 1.1987129211425782 1.200358701944351 21103.799206733704
34400 1.1979959726333618 1.1993320660591125 21162.352662324905
34500 1.1931720972061157 1.1989768261909486 21226.518623828888
34600 1.1910412549972533 1.1997333858013157 21289.485845565796
34700 1.190061092376709 1.1985153088569642 21351.67536830902
34800 1.2017746210098266 1.1988110704421997 21414.302364587784
34900 1.1973687648773192 1.195949393987656 21475.678225278854
35000 1.1966638088226318 1.1966150245666503 21537.989207983017
35100 1.2068965196609498 1.1972332098484038 21596.775324583054
35200 1.194017767906189 1.1966080958843235 21657.82532811165
35300 1.1951868772506713 1.1951048498153687 21719.47091650963
35400 1.1972035408020019 1.1959754357337955 21783.381343603134
35500 1.1973052740097045 1.1948377547264102 21848.19387769699
35600 1.196800708770752 1.1937693769931794 21910.602383613586
35700 1.1913264513015747 1.193764941215515 21970.490297317505
35800 1.1916934251785278 1.1934642877578736 22031.938148498535
35900 1.197192668914795 1.19366575217247 22094.202548742294
36000 1.1891271591186523 1.191639023303985 22155.20614337921
36100 1.1991943836212158 1.1918780534267426 22215.560988664627
36200 1.1889278888702393 1.1921779065132143 22277.95612835884
36300 1.1896336555480957 1.1914096326828003 22341.149835824966
36400 1.190862774848938 1.189884204626083 22404.22643852234
36500 1.2021994829177856 1.1911350164413452 22476.179380893707
36600 1.1892794847488404 1.1893505415916443 22551.36333680153
36700 1.194879674911499 1.1898424916267394 22610.406369686127
36800 1.1936864852905273 1.188899109363556 22668.133772611618
36900 1.1762224435806274 1.188113417625427 22727.435471773148
37000 1.1919008255004884 1.1878336932659148 22787.761370182037
37100 1.185958981513977 1.1872636034488684 22846.524385929108
37200 1.1881971120834351 1.1870356397628785 22903.64224433899
37300 1.1786965131759644 1.1869684386253359 22964.46630382538
37400 1.1818424701690673 1.186277394533157 23020.130675554276
37500 1.1848958730697632 1.185614612579346 23078.163144111633
37600 1.1782860279083252 1.1851773643493657 23141.396961450577
37700 1.1911346197128296 1.1832315635681154 23200.761841773987
37800 1.1842274427413941 1.1858109338283533 23261.47692131996
37900 1.1854978799819946 1.1837817826271053 23322.623601913452
38000 1.1885455131530762 1.1841531016826625 23384.84581208229
38100 1.1766746044158936 1.1831364128589632 23444.47104358673
38200 1.1829594850540162 1.1831982326507566 23501.298189163208
38300 1.1808593273162842 1.1823002624511716 23561.76072025299
38400 1.1835896015167235 1.1816073224544525 23616.91908788681
38500 1.1799704551696777 1.1815894038677215 23674.18555188179
38600 1.181974506378174 1.180519052028656 23733.03350520134
38700 1.1895163297653197 1.1813911452293393 23791.247556209564
38800 1.184351921081543 1.179815912485123 23853.51375079155
38900 1.187657928466797 1.179637099742889 23912.12427687645
39000 1.185956311225891 1.1803600134849548 23967.68126654625
39100 1.1787751197814942 1.1809767885208131 24026.57789349556
39200 1.1775501012802123 1.1787360050678253 24084.212060689926
39300 1.1715300321578979 1.1784720449447632 24138.29429125786
39400 1.1777244329452514 1.1780845274925233 24197.025822639465
39500 1.1739655494689942 1.1774999206066128 24262.13653087616
39600 1.174090814590454 1.177264530897141 24320.30439901352
39700 1.1771404981613158 1.1776688818931578 24383.039601802826
39800 1.175734543800354 1.1762764203548435 24451.13265299797
39900 1.1694958448410033 1.1758266940116884 24532.71415066719
40000 1.1783578634262084 1.177470453739166 24607.10332417488
40100 1.1796318531036376 1.175625328540802 24669.093981981277
40200 1.173607873916626 1.1756585805416109 24730.103176116943
40300 1.172634983062744 1.1743782291412352 24789.579781770706
40400 1.1745193719863891 1.1731346755027772 24852.724222660065
40500 1.1761663675308227 1.1734802510738371 24913.461802244186
40600 1.168149971961975 1.173641345024109 24988.23857975006
40700 1.1700444221496582 1.1718980433940889 25059.273102521896
40800 1.1708486080169678 1.1729730491638186 25140.819350481033
40900 1.176024580001831 1.1719974873065948 25202.36538386345
41000 1.176055121421814 1.1714631946086882 25263.319709300995
41100 1.1684429883956908 1.1714833343029023 25326.670957565308
41200 1.1740248203277588 1.1706245627403258 25388.120710134506
41300 1.1728996276855468 1.171383219242096 25448.227419137955
41400 1.1770896196365357 1.1692088575363158 25523.304234981537
41500 1.170378613471985 1.1701749074459067 25600.33527159691
41600 1.1643587350845337 1.1695647680759438 25674.957519054413
41700 1.1679294109344482 1.168680171728134 25737.54069495201
41800 1.1563373804092407 1.1686305975914002 25798.926680088043
41900 1.1727485656738281 1.1686589715480808 25862.15529346466
42000 1.1678237915039062 1.1678743252754211 25925.548723697662
42100 1.161443042755127 1.1682316830158233 25986.693774938583
42200 1.1681185722351075 1.1673260838985449 26046.964586019516
42300 1.1634201288223267 1.1661291635036466 26120.608013153076
42400 1.1656397819519042 1.1658669078350068 26192.242599248886
42500 1.1678501605987548 1.1661757242679593 26270.504356861115
42600 1.1600043296813964 1.1655894961357116 26347.854544639587
42700 1.1662188053131104 1.16490726852417 26427.719193458557
42800 1.162418794631958 1.1656946966648103 26500.716230630875
42900 1.1670148134231568 1.1648516466617582 26574.210196256638
43000 1.1674910306930542 1.1651484899520872 26638.998212099075
43100 1.1570735692977905 1.1639260601997372 26699.496954202652
43200 1.160765027999878 1.1630527482032769 26756.719292879105
43300 1.1587095260620117 1.1631321339607237 26818.02520084381
43400 1.1545156478881835 1.1622701950073246 26879.18829345703
43500 1.1641051054000855 1.1623018333911894 26937.937143325806
43600 1.1657943248748779 1.1631693043708802 26995.52199959755
43700 1.1656644105911256 1.1612827830314638 27054.342895269394
43800 1.1497002124786377 1.1604480676651001 27111.6016228199
43900 1.1659588813781738 1.1609768593311312 27169.98196721077
44000 1.1535593271255493 1.1610816469192502 27229.975193977356
44100 1.1602622509002685 1.160731049060822 27288.501629829407
44200 1.157168173789978 1.159507644891739 27352.950549840927
44300 1.1587308645248413 1.1595684623718259 27410.018369436264
44400 1.1643452405929566 1.158742175102234 27471.01760339737
44500 1.1599391460418702 1.1585574798583986 27530.161430120468
44600 1.149601650238037 1.157541573047638 27588.085381746292
44700 1.1579217672348023 1.158664802789688 27645.61613059044
44800 1.1587629318237305 1.1581467480659489 27704.464549541473
44900 1.1616172790527344 1.1578087706565858 27763.86785554886
45000 1.1589271783828736 1.1565155208110816 27823.428373336792
45100 1.1551620721817017 1.1579716639518736 27882.418319940567
45200 1.1489346742630004 1.1569156050682072 27941.010358810425
45300 1.1544506788253783 1.1558085861206053 27999.471345186234
45400 1.1603247404098511 1.157544594526291 28056.140736341476
45500 1.14977068901062 1.154647628545761 28115.3692984581
45600 1.149293351173401 1.1538440909385679 28175.442468881607
45700 1.150963306427002 1.1557701718807218 28236.43974161148
45800 1.157324242591858 1.1552557580471037 28296.493520736694
45900 1.1526342391967774 1.154108887910843 28354.31051492691
46000 1.1611751079559327 1.1537725780010222 28417.47363758087
46100 1.1488435983657836 1.1533783643245696 28474.66322207451
46200 1.1514415979385375 1.15339564538002 28535.543816566467
46300 1.1444067239761353 1.1521197752952572 28591.646765470505
46400 1.1466750144958495 1.1533170118331908 28648.294323205948
46500 1.1491933822631837 1.1522822442054748 28704.475694179535
46600 1.1536794185638428 1.1517992515563964 28763.633145332336
46700 1.1501115322113038 1.1511351206302642 28822.58462023735
46800 1.151181197166443 1.151057726860046 28881.5156750679
46900 1.149552083015442 1.150855245113373 28942.85391163826
47000 1.148391032218933 1.1511870841979983 29002.197160482407
47100 1.1565598726272583 1.1494360992908474 29059.57063627243
47200 1.1453176736831665 1.1500212812423707 29119.79149389267
47300 1.1510260581970215 1.150157800912857 29177.54605937004
47400 1.1499170303344726 1.148989928007126 29234.076251745224
47500 1.1410584688186645 1.148741642951965 29295.568957805634
47600 1.1510616302490235 1.148635146856308 29353.035944223404
47700 1.1513396739959716 1.1482304468154907 29411.6316177845
47800 1.1393633365631104 1.1472378754615782 29469.852583408356
47900 1.1503479957580567 1.1470747299194333 29527.488565683365
48000 1.1439122200012206 1.1473814167976384 29585.631822109222
48100 1.148511028289795 1.1467583780288693 29641.826740026474
48200 1.1455608129501342 1.1476658642292021 29700.94853425026
48300 1.14806227684021 1.1465421712398534 29761.239413499832
48400 1.1451321363449096 1.1455848114490508 29820.420105934143
48500 1.150056743621826 1.1452108745574956 29879.44385290146
48600 1.1428820371627808 1.1449475641250606 29939.683029174805
48700 1.1431166887283326 1.1453076355457308 29999.350427150726
48800 1.148360586166382 1.1451815865039823 30071.49324655533
48900 1.1513627767562866 1.1442247257232665 30149.764067173004
