nohup: ignoring input
10600 0.2395937144756317 0.24130269050598144 1775.0685312747955
10700 0.24510273337364197 0.23984943181276322 1791.0650594234467
10800 0.23484358191490173 0.24079247266054155 1807.92786693573
10900 0.24150103330612183 0.23927838653326033 1824.4211118221283
11000 0.24213282763957977 0.23944453716278077 1840.8761668205261
11100 0.27345457673072815 0.24952896133065225 1856.8906338214874
11200 0.2411518096923828 0.2831075704097748 1873.7242045402527
11300 0.23344919085502625 0.23993509128689766 1890.4251310825348
11400 0.2335876077413559 0.23590857774019242 1906.9099333286285
11500 0.23281578719615936 0.23578704565763473 1923.5420253276825
11600 0.23393584787845612 0.23510846465826035 1939.7238335609436
11700 0.23727136850357056 0.23455861270427703 1955.9785888195038
11800 0.23838411271572113 0.23407874628901482 1972.0895755290985
11900 0.23883123695850372 0.23389919921755792 1988.1244053840637
12000 0.23517295718193054 0.23396924898028373 2004.158105134964
12100 0.23127597570419312 0.2336331321299076 2020.2234404087067
12200 0.23286764323711395 0.23263826370239257 2036.2785017490387
12300 0.23344843089580536 0.2324224056303501 2052.628436565399
12400 0.23496972024440765 0.23338764578104018 2068.9389090538025
12500 0.23678432404994965 0.23224834278225898 2085.0519556999207
12600 0.22614562511444092 0.23230139166116714 2101.1189675331116
12700 0.23279684782028198 0.23203500986099243 2117.1386041641235
12800 0.22808682918548584 0.23262638166546823 2133.1475677490234
12900 0.22879892587661743 0.23211705103516578 2149.1480691432953
13000 0.23405422270298004 0.23225640520453453 2165.264776945114
13100 0.22663676738739014 0.2322032755613327 2181.5069723129272
13200 0.23855699598789215 0.23190904319286346 2197.523035287857
13300 0.2355390191078186 0.2318725821375847 2213.5008380413055
13400 0.2318059653043747 0.23107454910874367 2229.532782793045
13500 0.22589851915836334 0.23148480534553528 2245.518046140671
13600 0.23450735211372375 0.23132934138178826 2261.5573813915253
13700 0.231711283326149 0.2313016965985298 2277.5475223064423
13800 0.23297777771949768 0.23106824681162835 2293.542587041855
13900 0.23723204433918 0.23070533618330955 2309.5861983299255
14000 0.23185165226459503 0.23069499611854552 2325.611850500107
14100 0.23103435337543488 0.23008972078561782 2341.6550872325897
14200 0.23231744766235352 0.22951938986778259 2357.7912452220917
14300 0.23179565370082855 0.22954853802919387 2373.7924678325653
14400 0.23761287331581116 0.22798926293849944 2390.0938329696655
14500 0.2272571176290512 0.22915598511695862 2406.1125979423523
14600 0.22661489248275757 0.22845078021287918 2422.335315465927
14700 0.22614407539367676 0.2279669524729252 2438.577099084854
14800 0.22807860374450684 0.2286021800339222 2454.747537136078
14900 0.23461060225963593 0.2276428909599781 2470.8463253974915
15000 0.22630073130130768 0.22879423961043358 2486.915930747986
15100 0.22640205919742584 0.22762685149908066 2503.025692462921
15200 0.22638122737407684 0.22665108233690262 2519.134460926056
15300 0.22667723894119263 0.22811531648039818 2536.195932149887
15400 0.23632584512233734 0.22704096168279647 2555.2710604667664
15500 0.22730979323387146 0.2262026487290859 2575.1430921554565
15600 0.23033025860786438 0.22655291363596916 2593.9626758098602
15700 0.22834213078022003 0.22598073661327361 2610.1756291389465
15800 0.2322239875793457 0.2261730995774269 2626.223632335663
15900 0.21959629654884338 0.22662970647215844 2642.2288739681244
16000 0.22206486761569977 0.22587638959288597 2658.266350030899
16100 0.2272634506225586 0.225909673422575 2674.3949842453003
16200 0.2209528386592865 0.2249612680077553 2690.481479406357
16300 0.2248503565788269 0.22529101997613907 2706.5579953193665
16400 0.22614914178848267 0.22526416465640067 2722.6198341846466
16500 0.22307901084423065 0.2246535575389862 2738.7122983932495
16600 0.2222214639186859 0.2240070641040802 2754.747655391693
16700 0.22133886814117432 0.2235391044616699 2770.799887418747
16800 0.22878699004650116 0.22481640189886093 2786.8319857120514
16900 0.22533565759658813 0.2236869990825653 2802.8192286491394
17000 0.22459715604782104 0.22317812487483024 2818.865254163742
17100 0.22278472781181335 0.22442162424325943 2835.5622544288635
17200 0.226053848862648 0.22323162719607353 2851.904317855835
17300 0.21825610101222992 0.22306840896606445 2867.9461772441864
17400 0.22571741044521332 0.2233239933848381 2883.9883399009705
17500 0.21586990356445312 0.22246722251176834 2900.0487184524536
17600 0.22392673790454865 0.22227131113409995 2916.500253200531
17700 0.22840572893619537 0.22272756353020667 2932.5244886875153
17800 0.2235417515039444 0.22295030683279038 2948.5164613723755
17900 0.22064149379730225 0.22153230816125868 2964.5537090301514
18000 0.23899832367897034 0.23482885137200354 2980.649039745331
18100 0.21997645497322083 0.2269686910510063 2997.1327981948853
18200 0.2216983437538147 0.22134827122092246 3013.494069337845
18300 0.21998509764671326 0.22140310287475587 3029.5564243793488
18400 0.22082890570163727 0.2197269956767559 3045.657988548279
18500 0.22082436084747314 0.2202339217066765 3061.7076127529144
18600 0.2194729745388031 0.21964670166373254 3077.8259570598602
18700 0.2130386382341385 0.2194260413944721 3093.877049922943
18800 0.21291646361351013 0.21978355020284654 3109.9960231781006
18900 0.21791972219944 0.22015926510095596 3126.112607240677
19000 0.22522105276584625 0.21931868985295297 3142.396495819092
19100 0.21297213435173035 0.21995703220367432 3158.5782430171967
19200 0.2192756086587906 0.21895235121250153 3174.622574567795
19300 0.21924962103366852 0.21903132274746895 3190.6896727085114
19400 0.22129784524440765 0.22026311591267586 3207.3008465766907
19500 0.21441370248794556 0.21889179229736327 3223.591894388199
19600 0.21759799122810364 0.2187144036591053 3239.739783525467
19700 0.22826899588108063 0.21913054332137108 3255.8445658683777
19800 0.224165678024292 0.21987669453024863 3271.9498252868652
19900 0.22693957388401031 0.2197343684732914 3288.142493247986
20000 0.21604551374912262 0.21887815698981286 3304.392669439316
20100 0.21990354359149933 0.21917615368962287 3320.4010531902313
20200 0.21834814548492432 0.2184031328558922 3336.427267074585
20300 0.21392600238323212 0.21868885636329652 3352.420480489731
20400 0.21968720853328705 0.21898318082094193 3368.5249557495117
20500 0.2221183478832245 0.21874267756938934 3384.6409916877747
20600 0.21971814334392548 0.21894244223833084 3400.7720534801483
20700 0.2169683575630188 0.21874228209257127 3416.8836114406586
20800 0.21863043308258057 0.21915022179484367 3432.9260568618774
20900 0.21741029620170593 0.21850352972745896 3449.0440142154694
21000 0.22194598615169525 0.218761647939682 3465.1276891231537
21100 0.21296797692775726 0.2179870028793812 3481.1143910884857
21200 0.21774224936962128 0.21822744041681288 3497.6760864257812
21300 0.22257854044437408 0.2175869207084179 3514.214612722397
21400 0.21569404006004333 0.21777962967753411 3530.5990760326385
21500 0.2169097363948822 0.2173396724462509 3546.617251396179
21600 0.21473819017410278 0.21700746819376945 3562.887048959732
21700 0.21961462497711182 0.21733671337366103 3579.001978158951
21800 0.21649473905563354 0.2171105468273163 3595.2182986736298
21900 0.21271419525146484 0.217149049192667 3611.3448736667633
22000 0.21684536337852478 0.2173876130580902 3627.351101875305
22100 0.20879428088665009 0.21653099805116655 3643.3633575439453
22200 0.21916598081588745 0.21682134851813317 3659.364586353302
22300 0.21470391750335693 0.21636852592229844 3675.3803658485413
22400 0.21145352721214294 0.21661531552672386 3691.363389968872
22500 0.21704384684562683 0.21604454517364502 3707.377578496933
22600 0.21599525213241577 0.21693387418985366 3723.351178884506
22700 0.226955384016037 0.21608006119728088 3739.2999901771545
22800 0.21989446878433228 0.21675020843744278 3755.2925629615784
22900 0.2119729220867157 0.21607500374317168 3771.323212623596
23000 0.21047252416610718 0.21597837150096894 3787.4182002544403
23100 0.21021007001399994 0.21536024495959283 3803.475831270218
23200 0.2157549113035202 0.2163769643008709 3819.5047261714935
23300 0.2163185328245163 0.21552258223295212 3835.5684933662415
23400 0.21452336013317108 0.21494745045900346 3851.66881275177
23500 0.21345926821231842 0.21496921375393868 3867.7594220638275
23600 0.21520942449569702 0.21555787026882173 3883.804460287094
23700 0.21250267326831818 0.2150043112039566 3900.051300048828
23800 0.21218129992485046 0.21475234284996986 3916.0257318019867
23900 0.21828022599220276 0.21477005615830422 3932.0885865688324
24000 0.2156945914030075 0.21535437509417535 3948.209126472473
24100 0.21228574216365814 0.21448999807238578 3964.3824656009674
24200 0.21662917733192444 0.21487633436918258 3980.755256175995
24300 0.21249133348464966 0.2148601146042347 3996.8642160892487
24400 0.2176334261894226 0.2144937340915203 4012.9106702804565
24500 0.2119835615158081 0.2143857052922249 4029.012371778488
24600 0.21147236227989197 0.21490223824977875 4045.2630972862244
24700 0.21420970559120178 0.21445978552103043 4061.51846575737
24800 0.21274708211421967 0.21424001902341844 4077.5654554367065
24900 0.21335677802562714 0.214930439889431 4093.6542699337006
25000 0.21205967664718628 0.21452371805906295 4109.7423622608185
25100 0.21399779617786407 0.21430674046278 4125.940311431885
25200 0.2147761732339859 0.21459838807582854 4142.6883020401
25300 0.2114470899105072 0.21389725118875502 4159.526483774185
25400 0.21001464128494263 0.21376784577965735 4175.524209499359
25500 0.21889549493789673 0.21333981052041054 4192.129740715027
25600 0.21722234785556793 0.21297599256038666 4208.9850997924805
25700 0.21074172854423523 0.21311374858021737 4225.294876337051
25800 0.2172810435295105 0.21339589416980742 4242.104992389679
25900 0.21500012278556824 0.21402201414108277 4258.777483701706
26000 0.21205854415893555 0.2128214009106159 4275.90194272995
26100 0.20962892472743988 0.2127257291972637 4292.2926733493805
26200 0.21089687943458557 0.21350375935435295 4309.0737516880035
26300 0.21579225361347198 0.21305833622813225 4325.520984172821
26400 0.21689970791339874 0.21370022758841514 4341.993305921555
26500 0.2142876535654068 0.212951493114233 4360.829856395721
26600 0.21153688430786133 0.21269700706005096 4376.968656301498
26700 0.20870466530323029 0.21262389332056045 4393.6645748615265
26800 0.21489427983760834 0.21241084337234498 4409.748838663101
26900 0.21169376373291016 0.21225294217467308 4426.228992938995
27000 0.208213672041893 0.21274944230914117 4443.389154672623
27100 0.21247591078281403 0.21225878238677978 4459.897269964218
27200 0.21390224993228912 0.21269221127033233 4476.198251485825
27300 0.2111019492149353 0.21222934365272522 4492.279788017273
27400 0.21724757552146912 0.21242639020085335 4508.372837543488
27500 0.21009880304336548 0.21263182133436204 4524.551864624023
27600 0.2081499546766281 0.21193763226270676 4540.659480810165
27700 0.20973722636699677 0.21217847049236296 4556.755405664444
27800 0.20964060723781586 0.21245175823569298 4573.124005556107
27900 0.21461020410060883 0.21167059049010276 4589.2641541957855
28000 0.22001247107982635 0.21185883328318597 4608.525320291519
28100 0.21800118684768677 0.21200454190373422 4627.863477230072
28200 0.21391157805919647 0.21148021325469016 4647.418366909027
28300 0.21317502856254578 0.21189851224422454 4666.5647184848785
28400 0.21555961668491364 0.21191266149282456 4685.839070558548
28500 0.21209658682346344 0.21159053087234497 4703.017299413681
28600 0.20878131687641144 0.21137358531355857 4719.797992706299
28700 0.20923802256584167 0.2113781075179577 4736.38507771492
28800 0.21459738910198212 0.21149019569158553 4754.618416070938
28900 0.2096260040998459 0.2111796507239342 4771.278988361359
29000 0.2129022479057312 0.21115290865302086 4789.144261837006
29100 0.20996436476707458 0.21122951030731202 4805.72126865387
29200 0.21259060502052307 0.21056132450699805 4823.557146787643
29300 0.2114991843700409 0.2106529751420021 4842.876776218414
29400 0.2143896073102951 0.2112052223086357 4860.200248718262
29500 0.2162599414587021 0.2107815335690975 4876.381522655487
29600 0.20665866136550903 0.21190072238445282 4892.462527036667
29700 0.21299846470355988 0.21061018168926238 4908.916663408279
29800 0.20715294778347015 0.21055684342980385 4925.814184188843
29900 0.20643384754657745 0.20966868817806245 4942.425298690796
30000 0.21067672967910767 0.21005997613072394 4958.598740577698
30100 0.20819759368896484 0.2102168843150139 4974.710873842239
30200 0.21473851799964905 0.21102354124188424 4991.114585876465
30300 0.21012644469738007 0.21006927013397217 5008.825464725494
30400 0.21032138168811798 0.20967244163155555 5025.479768276215
30500 0.20677955448627472 0.21030748888850212 5042.426064491272
30600 0.2071528434753418 0.2099525399506092 5058.792974948883
30700 0.2103445827960968 0.20962340131402016 5075.408480167389
30800 0.21242952346801758 0.20995402291417123 5092.494879245758
30900 0.21241486072540283 0.20948807954788207 5109.679073810577
31000 0.20790502429008484 0.21016310170292854 5126.096693515778
31100 0.21427172422409058 0.20942905366420747 5142.513014793396
31200 0.21133527159690857 0.21006879687309266 5159.049834251404
31300 0.2053624391555786 0.20944439604878426 5175.712126255035
31400 0.21127045154571533 0.21030362233519553 5192.520867586136
31500 0.20693115890026093 0.209998926371336 5209.291566133499
31600 0.2109115570783615 0.20849416881799698 5226.447195291519
31700 0.21214492619037628 0.20968505516648292 5243.595114469528
31800 0.20813225209712982 0.21021799936890603 5260.462095975876
31900 0.2131475806236267 0.20980453953146935 5276.941183567047
32000 0.210662379860878 0.2091287663578987 5293.429708003998
32100 0.2100929170846939 0.2105203774571419 5309.672380685806
32200 0.21177613735198975 0.20979752346873284 5326.077792167664
32300 0.20972155034542084 0.20996855914592744 5342.739786863327
32400 0.2133340686559677 0.20875032022595405 5359.753854513168
32500 0.20578278601169586 0.2091219301521778 5376.0527780056
32600 0.20752891898155212 0.20896874293684958 5391.9657945632935
32700 0.20935912430286407 0.2087411503493786 5407.91034245491
32800 0.20322933793067932 0.20850819304585458 5424.135812997818
32900 0.20477700233459473 0.2085161165893078 5440.415271282196
33000 0.20746587216854095 0.20832184195518494 5457.091430902481
33100 0.20926766097545624 0.2096621298789978 5473.563621997833
33200 0.20678482949733734 0.2085946573317051 5490.4293467998505
33300 0.21211440861225128 0.20898689419031144 5507.1804366111755
33400 0.21125109493732452 0.20901146084070205 5524.082249164581
33500 0.2122921496629715 0.20903353601694108 5542.135484695435
33600 0.20969900488853455 0.20849534317851068 5558.7479021549225
33700 0.21435248851776123 0.20874472200870514 5575.16480922699
33800 0.20897267758846283 0.20798829287290574 5592.123330116272
33900 0.2017723172903061 0.2091356985270977 5608.310295343399
34000 0.2092483937740326 0.2086340394616127 5624.749408483505
34100 0.21136537194252014 0.2090279021859169 5641.483788013458
34200 0.20809602737426758 0.2080402533710003 5658.456510066986
34300 0.21487244963645935 0.2082912914454937 5675.53986954689
34400 0.21313948929309845 0.20821040496230125 5692.405406475067
34500 0.2092932164669037 0.20786483600735664 5709.680317640305
34600 0.21121899783611298 0.20763204067945482 5726.408385276794
34700 0.21237686276435852 0.20753324910998344 5742.676579713821
34800 0.2112804502248764 0.208215359300375 5759.176698684692
34900 0.2115136682987213 0.20796707540750503 5775.382462978363
35000 0.19861632585525513 0.20771089002490042 5791.52351641655
35100 0.21044249832630157 0.20767394930124283 5807.9715924263
35200 0.21065692603588104 0.20844791933894158 5824.456488132477
35300 0.21169427037239075 0.20822121873497962 5841.434591770172
35400 0.20994426310062408 0.20800005227327348 5857.782229185104
35500 0.20786593854427338 0.20806555673480034 5874.518507242203
35600 0.20062793791294098 0.20730482757091523 5891.050798416138
35700 0.2080429345369339 0.2081381770968437 5907.558102846146
35800 0.20598945021629333 0.20724501520395278 5923.889239549637
35900 0.2003147453069687 0.20738352045416833 5940.041561841965
36000 0.20817649364471436 0.20781536966562272 5956.87703871727
36100 0.21089303493499756 0.20717833280563355 5973.3993039131165
36200 0.2081945687532425 0.20764039173722268 5990.29908657074
36300 0.2106281816959381 0.20781258299946784 6007.080773830414
36400 0.21338988840579987 0.2077339680492878 6023.853063344955
36500 0.20896053314208984 0.20748557403683662 6040.614769458771
36600 0.21333938837051392 0.20827997758984565 6055.508506774902
36700 0.2038532942533493 0.2069626995921135 6071.432409524918
36800 0.21483762562274933 0.20737330973148346 6088.276442289352
36900 0.20776152610778809 0.20740257278084756 6105.45556473732
37000 0.20637430250644684 0.20747724160552025 6117.26454782486
37100 0.21311940252780914 0.2070205707848072 6131.686170339584
37200 0.20960110425949097 0.20653285309672356 6144.245419025421
37300 0.20977279543876648 0.20667866513133049 6155.809687376022
37400 0.20746979117393494 0.20673202559351922 6167.585506677628
37500 0.20351622998714447 0.20661684840917588 6178.910483121872
37600 0.20665141940116882 0.2071815113723278 6191.431252479553
37700 0.2019662857055664 0.20740324929356574 6203.115070819855
37800 0.21162503957748413 0.20638085260987282 6213.923092365265
37900 0.2093004286289215 0.20713222563266753 6224.712295055389
38000 0.20248380303382874 0.2060559645295143 6238.597123146057
38100 0.20520742237567902 0.20703519657254219 6250.738481760025
38200 0.2061343640089035 0.2062392471730709 6263.540084600449
38300 0.20229937136173248 0.20666463911533356 6275.668427705765
38400 0.21379511058330536 0.20775269448757172 6288.45708823204
38500 0.20070718228816986 0.20671188369393348 6301.162353992462
38600 0.20553164184093475 0.20740419775247573 6316.554300546646
38700 0.20353637635707855 0.20795117408037186 6329.670079708099
38800 0.20932835340499878 0.20693551033735275 6344.070481538773
38900 0.20896220207214355 0.2072848142683506 6358.178294658661
39000 0.2081628441810608 0.20694531947374345 6373.016495227814
39100 0.2053907960653305 0.2058832898736 6387.584116697311
39200 0.20408031344413757 0.205853491127491 6398.510838031769
39300 0.2093607485294342 0.20618885308504104 6412.20395898819
39400 0.20182599127292633 0.2060384450852871 6427.3397397994995
39500 0.20694498717784882 0.2052844539284706 6443.143899440765
39600 0.20291389524936676 0.20525676384568214 6459.003692626953
39700 0.20548930764198303 0.20666011527180672 6470.1197690963745
39800 0.20654840767383575 0.20660125941038132 6482.553972482681
39900 0.20848262310028076 0.20587780609726905 6498.154855251312
40000 0.2024816870689392 0.2059218093752861 6511.646900892258
40100 0.20601800084114075 0.20635823920369148 6523.839236497879
40200 0.20996041595935822 0.20589041963219643 6536.026994943619
40300 0.20644429326057434 0.20580141365528107 6549.07617688179
40400 0.20849837362766266 0.20623001396656038 6564.174181461334
40500 0.20192556083202362 0.2063285878300667 6577.74699473381
40600 0.20778875052928925 0.20608629152178765 6593.379972696304
40700 0.2013956606388092 0.20671648994088174 6606.100498914719
40800 0.2077084183692932 0.2067325747013092 6617.901113986969
40900 0.21243290603160858 0.2063455405831337 6630.389372348785
41000 0.2099689096212387 0.20563858449459077 6643.910238027573
41100 0.19975923001766205 0.20670688390731812 6656.521000623703
41200 0.20347605645656586 0.20568134114146233 6670.026393413544
41300 0.20323561131954193 0.20601628288626672 6680.909546613693
41400 0.20693135261535645 0.20677982807159423 6693.754851579666
41500 0.20617754757404327 0.2053060932457447 6704.686568498611
41600 0.20267201960086823 0.20544887855648994 6718.201869487762
41700 0.2030545026063919 0.20593805909156798 6733.428453683853
41800 0.2056487500667572 0.2063004729151726 6745.601728439331
41900 0.20889590680599213 0.20541702523827554 6760.215128183365
42000 0.2065020501613617 0.20591050148010254 6772.84697842598
42100 0.2021007537841797 0.20524315237998964 6786.018618822098
42200 0.21187031269073486 0.20593369245529175 6799.953231573105
42300 0.21018174290657043 0.20585341945290567 6814.33963060379
42400 0.2002209722995758 0.20508276730775832 6827.560791015625
42500 0.20862780511379242 0.20495715200901032 6840.919861316681
42600 0.21374134719371796 0.20619036063551902 6855.149938821793
42700 0.20174430310726166 0.20557861879467965 6869.016433000565
42800 0.2079353928565979 0.2059675358235836 6883.127262353897
42900 0.20309215784072876 0.20482126146554946 6896.957900524139
43000 0.20394913852214813 0.20527772724628449 6909.027394294739
43100 0.2091054469347 0.2050114907324314 6920.760193109512
43200 0.20807766914367676 0.20567892774939536 6932.376883029938
43300 0.21017961204051971 0.20566635683178902 6944.186060428619
43400 0.20452745258808136 0.2053318390250206 6955.735287666321
43500 0.2125585973262787 0.20510532930493355 6967.176634073257
43600 0.2111475020647049 0.20470391243696212 6978.1039073467255
43700 0.2084680199623108 0.20532429963350296 6989.624786376953
43800 0.20721524953842163 0.20464553266763688 7001.56228351593
43900 0.20698712766170502 0.20541415348649025 7012.951950311661
44000 0.20434202253818512 0.20502346247434616 7025.186952114105
44100 0.2069326788187027 0.20454828783869744 7041.073484182358
44200 0.20659546554088593 0.20511425092816352 7056.847060203552
44300 0.2092142403125763 0.20439289405941963 7072.596432685852
44400 0.21473239362239838 0.20627589613199235 7088.347481250763
44500 0.2036375254392624 0.20579614445567132 7104.0534727573395
44600 0.1995874047279358 0.20554988071322441 7119.764684915543
44700 0.20140977203845978 0.20502698495984079 7131.632973194122
44800 0.2048490345478058 0.2054246772825718 7142.31719660759
44900 0.20484301447868347 0.20451299369335174 7152.995978355408
45000 0.20397336781024933 0.2042442639172077 7163.721912145615
45100 0.20096971094608307 0.20497671768069267 7174.477835893631
45200 0.20826859772205353 0.20449394449591637 7187.820920228958
45300 0.20546123385429382 0.20539650321006775 7198.7960040569305
45400 0.2038107067346573 0.20553596824407577 7211.784291744232
45500 0.20554260909557343 0.20443918138742448 7223.635205745697
45600 0.20263086259365082 0.2050445206463337 7236.834943056107
45700 0.20858627557754517 0.20516590744256974 7250.381436824799
45800 0.20031334459781647 0.20586933240294455 7263.233429193497
45900 0.20450815558433533 0.20507039487361908 7276.858664751053
46000 0.20143598318099976 0.20574711114168168 7288.590242385864
46100 0.20434698462486267 0.20506514698266984 7300.415729522705
46200 0.20150041580200195 0.205469701141119 7311.879639625549
46300 0.2083510309457779 0.2056273625791073 7322.82147860527
46400 0.207149475812912 0.20530517056584358 7334.008241415024
46500 0.20396414399147034 0.2055307187139988 7345.9988489151
46600 0.20772631466388702 0.20523935914039612 7357.033987283707
46700 0.206339031457901 0.20571355029940605 7373.329238891602
46800 0.20664164423942566 0.2044508847594261 7389.550270080566
46900 0.20300951600074768 0.20513436824083328 7405.747820615768
47000 0.21092760562896729 0.20467739105224608 7421.9199476242065
47100 0.19746612012386322 0.20445908948779107 7438.118950366974
47200 0.20671261847019196 0.20470598891377448 7454.486612319946
47300 0.2041386216878891 0.20447427168488502 7470.976802110672
47400 0.2055867314338684 0.20466311693191527 7487.2988069057465
47500 0.1953687220811844 0.20462184384465218 7504.403186798096
47600 0.2043464034795761 0.20410550728440285 7521.027162075043
47700 0.20216040313243866 0.2039710021018982 7537.35574221611
47800 0.20828691124916077 0.20435506775975226 7554.187533378601
